230929-COI-COL-076-S3_S135_L001_R2_001	418.0	507.0	3032.0	4996.0	233.0	477.0	204.0	301.0	148.0	32.0	249.0	64.0	6.0	156.0	6.0	5.0	2.0	21.0	43.0	13.0	6.0	6.0	206.0	3.0	5.0	2.0	5589.0	84201.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B1_S146_L001_R1_001	524.0	214.0	1253.0	2969.0	54.0	27.0	72.0	4.0	6.0	3.0	3.0	15.0	3.0	17.0	1.0	1.0	12.0	6.0	101.0	18.0	6.0	3.0	24.0	0.0	2.0	7.0	1143.0	57400.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B1_S146_L001_R2_001	131.0	201.0	1174.0	2806.0	58.0	77.0	76.0	2.0	5.0	0.0	2.0	15.0	1.0	15.0	1.0	1.0	12.0	5.0	53.0	5.0	6.0	2.0	20.0	0.0	1.0	5.0	3782.0	55432.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B2_S147_L001_R1_001	1461.0	186.0	1330.0	3028.0	167.0	211.0	13.0	7.0	9.0	9.0	11.0	37.0	9.0	12.0	10.0	5.0	22.0	6.0	117.0	38.0	14.0	10.0	11.0	9.0	16.0	16.0	3059.0	80615.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B2_S147_L001_R2_001	295.0	174.0	1227.0	2896.0	225.0	469.0	17.0	7.0	9.0	6.0	11.0	36.0	7.0	8.0	10.0	5.0	20.0	7.0	55.0	5.0	11.0	7.0	8.0	10.0	13.0	7.0	5774.0	79119.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B3_S148_L001_R1_001	2230.0	312.0	2065.0	3789.0	434.0	219.0	149.0	70.0	119.0	279.0	35.0	90.0	75.0	116.0	93.0	40.0	31.0	107.0	147.0	46.0	19.0	16.0	81.0	9.0	12.0	51.0	2104.0	78657.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B3_S148_L001_R2_001	495.0	296.0	1939.0	3676.0	502.0	611.0	137.0	68.0	111.0	240.0	34.0	83.0	76.0	102.0	76.0	32.0	29.0	93.0	83.0	19.0	20.0	15.0	77.0	8.0	7.0	20.0	5604.0	76942.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S1_S143_L001_R1_001	2961.0	736.0	2621.0	5549.0	291.0	113.0	15.0	5.0	8.0	4.0	3.0	2.0	2.0	12.0	3.0	2.0	8.0	45.0	122.0	59.0	11.0	3.0	56.0	7.0	0.0	2.0	16016.0	57250.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S1_S143_L001_R2_001	626.0	632.0	2417.0	5303.0	472.0	539.0	11.0	4.0	6.0	3.0	3.0	1.0	2.0	11.0	3.0	1.0	8.0	42.0	52.0	30.0	10.0	2.0	52.0	6.0	0.0	1.0	7156.0	68513.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S2_S144_L001_R1_001	2312.0	1402.0	3566.0	11353.0	431.0	50.0	7.0	3.0	1.0	3.0	1.0	1.0	3.0	2.0	1.0	9.0	6.0	10.0	114.0	48.0	6.0	1.0	78.0	1.0	0.0	3.0	23941.0	61602.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S2_S144_L001_R2_001	547.0	1228.0	3329.0	10911.0	522.0	543.0	7.0	3.0	2.0	1.0	0.0	0.0	2.0	2.0	1.0	9.0	5.0	9.0	48.0	25.0	6.0	1.0	78.0	1.0	0.0	1.0	4980.0	82694.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S3_S145_L001_R1_001	5978.0	1370.0	3734.0	9321.0	447.0	176.0	22.0	6.0	16.0	44.0	3.0	2.0	4.0	4.0	9.0	82.0	8.0	14.0	98.0	51.0	11.0	15.0	53.0	5.0	1.0	9.0	19345.0	64387.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S3_S145_L001_R2_001	1422.0	1212.0	3431.0	8874.0	917.0	1374.0	16.0	5.0	14.0	35.0	3.0	2.0	3.0	3.0	8.0	75.0	6.0	16.0	41.0	24.0	9.0	16.0	49.0	6.0	1.0	7.0	5881.0	81765.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B1_S152_L001_R1_001	576.0	816.0	2574.0	7106.0	47.0	22.0	2.0	9.0	7.0	4.0	0.0	4.0	2.0	0.0	2.0	1.0	1.0	2.0	148.0	91.0	5.0	0.0	36.0	1.0	3.0	2.0	32662.0	57971.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B1_S152_L001_R2_001	157.0	780.0	2448.0	6883.0	72.0	125.0	2.0	9.0	6.0	2.0	0.0	4.0	2.0	0.0	2.0	1.0	1.0	1.0	74.0	43.0	5.0	0.0	31.0	1.0	3.0	1.0	6662.0	84779.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B2_S153_L001_R1_001	1514.0	620.0	2656.0	7144.0	63.0	36.0	2.0	4.0	10.0	2.0	0.0	20.0	1.0	4.0	5.0	13.0	2.0	7.0	128.0	67.0	12.0	6.0	388.0	1.0	4.0	10.0	25990.0	66983.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B2_S153_L001_R2_001	395.0	590.0	2465.0	6961.0	171.0	324.0	2.0	4.0	7.0	2.0	0.0	18.0	1.0	3.0	5.0	11.0	2.0	7.0	61.0	33.0	11.0	6.0	361.0	1.0	3.0	4.0	6735.0	87509.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B3_S154_L001_R1_001	1249.0	364.0	1946.0	7586.0	121.0	36.0	9.0	1.0	5.0	2.0	1.0	12.0	3.0	3.0	5.0	1.0	1.0	19.0	83.0	50.0	7.0	3.0	344.0	3.0	3.0	5.0	1956.0	54160.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B3_S154_L001_R2_001	210.0	329.0	1853.0	7189.0	140.0	319.0	8.0	2.0	5.0	2.0	1.0	9.0	2.0	3.0	5.0	1.0	1.0	18.0	25.0	24.0	5.0	3.0	313.0	2.0	2.0	3.0	4533.0	52971.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S1_S149_L001_R1_001	5157.0	793.0	6222.0	13855.0	582.0	478.0	25.0	413.0	12.0	9.0	5.0	4.0	1.0	6.0	4.0	3.0	19.0	38.0	126.0	65.0	21.0	6.0	153.0	2.0	1.0	21.0	18057.0	68062.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S1_S149_L001_R2_001	951.0	707.0	5733.0	13114.0	768.0	1466.0	12.0	400.0	5.0	3.0	3.0	4.0	1.0	4.0	3.0	2.0	16.0	30.0	47.0	20.0	19.0	6.0	137.0	2.0	1.0	9.0	6637.0	84040.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S2_S150_L001_R1_001	2565.0	757.0	4428.0	4840.0	652.0	66.0	14.0	8.0	16.0	7.0	2.0	6.0	1.0	1.0	2.0	15.0	5.0	11.0	63.0	32.0	8.0	4.0	259.0	2.0	4.0	3.0	11012.0	30374.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S2_S150_L001_R2_001	440.0	695.0	4094.0	4635.0	845.0	495.0	13.0	8.0	10.0	7.0	1.0	6.0	1.0	1.0	2.0	16.0	4.0	12.0	30.0	13.0	4.0	2.0	222.0	1.0	3.0	1.0	2924.0	40672.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S3_S151_L001_R1_001	600.0	292.0	1853.0	9523.0	83.0	17.0	5.0	3.0	2.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	1.0	144.0	128.0	1.0	0.0	10.0	1.0	3.0	3.0	28809.0	51827.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S3_S151_L001_R2_001	143.0	276.0	1779.0	9258.0	95.0	90.0	4.0	3.0	1.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	74.0	78.0	0.0	0.0	9.0	1.0	2.0	2.0	8226.0	73265.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B1_S158_L001_R1_001	748.0	280.0	686.0	1867.0	110.0	64.0	2.0	2.0	17.0	2.0	5.0	3.0	24.0	0.0	2.0	0.0	1.0	12.0	51.0	35.0	5.0	4.0	107.0	1.0	3.0	11.0	652.0	38077.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B1_S158_L001_R2_001	166.0	258.0	652.0	1834.0	140.0	163.0	0.0	1.0	15.0	2.0	5.0	3.0	23.0	0.0	2.0	0.0	1.0	10.0	27.0	10.0	4.0	4.0	103.0	1.0	2.0	7.0	2152.0	37186.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B2_S159_L001_R1_001	745.0	283.0	984.0	2290.0	188.0	25.0	55.0	16.0	9.0	5.0	40.0	64.0	13.0	27.0	5.0	2.0	4.0	10.0	211.0	43.0	9.0	6.0	59.0	4.0	11.0	24.0	3696.0	69041.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B2_S159_L001_R2_001	178.0	242.0	947.0	2198.0	222.0	135.0	54.0	15.0	7.0	3.0	38.0	64.0	13.0	26.0	5.0	2.0	4.0	8.0	99.0	30.0	9.0	2.0	57.0	4.0	2.0	9.0	3711.0	69785.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B3_S160_L001_R1_001	94.0	140.0	156.0	1124.0	20.0	5.0	2.0	1.0	0.0	2.0	0.0	4.0	2.0	2.0	1.0	1.0	2.0	2.0	156.0	21.0	2.0	1.0	5.0	3.0	0.0	3.0	12121.0	72715.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B3_S160_L001_R2_001	26.0	138.0	158.0	1103.0	30.0	21.0	1.0	1.0	0.0	2.0	0.0	4.0	2.0	1.0	0.0	1.0	2.0	1.0	55.0	8.0	2.0	1.0	3.0	2.0	0.0	0.0	5063.0	79960.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S1_S155_L001_R1_001	2484.0	2041.0	14743.0	37433.0	294.0	52.0	15.0	9.0	3.0	503.0	0.0	2.0	0.0	0.0	20.0	2.0	1.0	5.0	164.0	92.0	2.0	0.0	5.0	2.0	3.0	1.0	2440.0	48658.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S1_S155_L001_R2_001	441.0	1877.0	13639.0	35943.0	420.0	484.0	9.0	13.0	2.0	460.0	0.0	2.0	0.0	0.0	15.0	1.0	0.0	4.0	58.0	24.0	2.0	0.0	3.0	2.0	2.0	1.0	4816.0	50756.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S2_S156_L001_R1_001	4270.0	864.0	5195.0	11961.0	281.0	108.0	6.0	1.0	12.0	5.0	2.0	9.0	1.0	1.0	6.0	4.0	4.0	44.0	179.0	115.0	18.0	5.0	286.0	2.0	3.0	12.0	25110.0	75134.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S2_S156_L001_R2_001	855.0	774.0	4894.0	11414.0	427.0	854.0	7.0	1.0	7.0	2.0	2.0	9.0	1.0	1.0	6.0	4.0	4.0	41.0	77.0	56.0	14.0	5.0	274.0	2.0	2.0	7.0	7290.0	96608.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S3_S157_L001_R1_001	6368.0	2515.0	6056.0	12390.0	443.0	170.0	12.0	10.0	25.0	18.0	2.0	10.0	5.0	4.0	11.0	4.0	8.0	15.0	175.0	111.0	16.0	1.0	339.0	10.0	3.0	12.0	13188.0	82486.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S3_S157_L001_R2_001	1196.0	2248.0	5595.0	11774.0	813.0	1337.0	16.0	5.0	22.0	10.0	1.0	7.0	5.0	3.0	8.0	3.0	6.0	14.0	63.0	41.0	11.0	1.0	320.0	8.0	2.0	7.0	10402.0	90489.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B1_S164_L001_R1_001	357.0	49.0	407.0	1159.0	59.0	75.0	13.0	6.0	7.0	13.0	1.0	35.0	1.0	5.0	2.0	10.0	12.0	9.0	211.0	45.0	10.0	2.0	490.0	5.0	1.0	8.0	24924.0	55870.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B1_S164_L001_R2_001	96.0	47.0	390.0	1140.0	90.0	117.0	10.0	5.0	7.0	11.0	0.0	30.0	0.0	4.0	2.0	7.0	11.0	7.0	95.0	12.0	11.0	2.0	465.0	4.0	2.0	3.0	5962.0	75256.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B2_S165_L001_R1_001	878.0	190.0	1023.0	1807.0	92.0	59.0	41.0	33.0	13.0	32.0	71.0	34.0	17.0	16.0	4.0	6.0	8.0	28.0	224.0	40.0	25.0	5.0	2.0	7.0	9.0	32.0	1806.0	79634.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B2_S165_L001_R2_001	147.0	168.0	968.0	1721.0	130.0	247.0	37.0	36.0	12.0	31.0	64.0	27.0	15.0	14.0	4.0	4.0	8.0	23.0	88.0	12.0	21.0	3.0	0.0	4.0	8.0	19.0	4769.0	77556.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B3_S166_L001_R1_001	846.0	51.0	1241.0	1502.0	112.0	32.0	6.0	3.0	25.0	13.0	5.0	9.0	16.0	18.0	3.0	3.0	24.0	32.0	137.0	22.0	11.0	3.0	247.0	2.0	15.0	25.0	13527.0	72630.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B3_S166_L001_R2_001	185.0	49.0	1171.0	1440.0	167.0	163.0	6.0	3.0	21.0	11.0	4.0	10.0	16.0	16.0	3.0	3.0	23.0	30.0	53.0	8.0	10.0	3.0	234.0	1.0	9.0	8.0	6038.0	80875.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S1_S161_L001_R1_001	1021.0	707.0	3081.0	8644.0	95.0	35.0	364.0	1.0	13.0	6.0	3.0	4.0	4.0	0.0	29.0	1.0	2.0	11.0	165.0	38.0	4.0	3.0	328.0	6.0	8.0	13.0	17588.0	69909.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S1_S161_L001_R2_001	181.0	606.0	2828.0	8263.0	160.0	284.0	346.0	1.0	13.0	6.0	3.0	4.0	4.0	0.0	27.0	1.0	2.0	9.0	65.0	19.0	2.0	3.0	303.0	4.0	6.0	6.0	7479.0	81458.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S2_S162_L001_R1_001	825.0	731.0	2973.0	6305.0	104.0	31.0	5.0	4.0	6.0	3.0	1.0	2.0	3.0	1.0	2.0	4.0	1.0	8.0	117.0	26.0	7.0	0.0	215.0	6.0	5.0	7.0	22833.0	47165.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S2_S162_L001_R2_001	180.0	650.0	2786.0	5952.0	173.0	100.0	6.0	4.0	6.0	2.0	1.0	1.0	3.0	1.0	2.0	4.0	1.0	5.0	41.0	13.0	6.0	0.0	194.0	5.0	3.0	3.0	6600.0	64648.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S3_S163_L001_R1_001	577.0	234.0	1717.0	3865.0	45.0	10.0	4.0	7.0	6.0	0.0	1.0	5.0	0.0	1.0	2.0	2.0	5.0	7.0	160.0	38.0	14.0	1.0	334.0	1.0	3.0	9.0	4451.0	79013.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S3_S163_L001_R2_001	118.0	208.0	1578.0	3708.0	69.0	146.0	4.0	6.0	5.0	0.0	1.0	3.0	0.0	1.0	1.0	2.0	5.0	6.0	52.0	14.0	12.0	1.0	307.0	1.0	3.0	5.0	6123.0	78133.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-B1_S178_L001_R1_001	1692.0	302.0	1875.0	4337.0	268.0	63.0	68.0	1.0	110.0	80.0	10.0	16.0	5.0	22.0	1.0	6.0	8.0	3.0	108.0	25.0	15.0	5.0	16.0	2.0	9.0	12.0	3010.0	62533.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-B1_S178_L001_R2_001	335.0	267.0	1687.0	4086.0	314.0	206.0	66.0	3.0	88.0	68.0	9.0	15.0	5.0	21.0	0.0	5.0	8.0	2.0	59.0	9.0	13.0	2.0	10.0	1.0	4.0	4.0	4829.0	62486.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-B2_S179_L001_R1_001	3307.0	1178.0	5262.0	7259.0	926.0	144.0	35.0	141.0	111.0	15.0	11.0	54.0	11.0	21.0	7.0	10.0	42.0	13.0	161.0	42.0	28.0	3.0	38.0	10.0	14.0	17.0	4880.0	81573.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-B2_S179_L001_R2_001	438.0	1048.0	4875.0	6937.0	1479.0	702.0	34.0	128.0	100.0	6.0	10.0	47.0	7.0	19.0	5.0	8.0	41.0	15.0	93.0	17.0	26.0	3.0	22.0	9.0	11.0	9.0	6045.0	83179.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S1_S175_L001_R1_001	2216.0	1452.0	6769.0	10747.0	444.0	83.0	16.0	4.0	15.0	6.0	3.0	12.0	14.0	1.0	6.0	15.0	8.0	10.0	137.0	70.0	26.0	8.0	1793.0	5.0	7.0	11.0	7273.0	65484.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S1_S175_L001_R2_001	385.0	1289.0	6395.0	10215.0	707.0	390.0	15.0	2.0	9.0	2.0	2.0	11.0	14.0	1.0	5.0	15.0	6.0	7.0	70.0	42.0	23.0	9.0	1682.0	5.0	3.0	7.0	4774.0	70550.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S2_S176_L001_R1_001	2503.0	700.0	5798.0	11018.0	617.0	120.0	68.0	7.0	70.0	16.0	6.0	15.0	6.0	2.0	8.0	18.0	38.0	31.0	183.0	71.0	13.0	10.0	2555.0	16.0	18.0	21.0	11456.0	75504.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S2_S176_L001_R2_001	400.0	646.0	5336.0	10472.0	927.0	680.0	60.0	6.0	65.0	12.0	5.0	15.0	7.0	2.0	8.0	15.0	34.0	28.0	102.0	24.0	15.0	10.0	2361.0	15.0	13.0	14.0	5817.0	83799.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S3_S177_L001_R1_001	1974.0	390.0	2130.0	7877.0	252.0	61.0	17.0	5.0	11.0	12.0	4.0	39.0	5.0	3.0	7.0	7.0	18.0	54.0	99.0	37.0	10.0	11.0	1610.0	3.0	3.0	8.0	6389.0	70591.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S3_S177_L001_R2_001	324.0	341.0	1993.0	7507.0	451.0	453.0	22.0	9.0	9.0	10.0	4.0	35.0	6.0	2.0	3.0	6.0	17.0	52.0	58.0	17.0	12.0	10.0	1499.0	3.0	3.0	3.0	5231.0	73547.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B1_S183_L001_R1_001	477.0	141.0	984.0	1104.0	52.0	33.0	30.0	5.0	10.0	2.0	4.0	18.0	5.0	2.0	3.0	3.0	7.0	3.0	112.0	81.0	11.0	3.0	80.0	3.0	5.0	29.0	10574.0	52732.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B1_S183_L001_R2_001	127.0	142.0	957.0	1100.0	66.0	82.0	32.0	6.0	10.0	2.0	3.0	18.0	3.0	2.0	3.0	3.0	7.0	3.0	51.0	37.0	10.0	3.0	73.0	3.0	1.0	19.0	4583.0	59167.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B2_S184_L001_R1_001	1057.0	624.0	2778.0	3168.0	76.0	103.0	23.0	30.0	45.0	4.0	24.0	79.0	7.0	11.0	5.0	4.0	21.0	20.0	145.0	103.0	24.0	8.0	3.0	6.0	13.0	12.0	3506.0	78588.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B2_S184_L001_R2_001	249.0	574.0	2571.0	3060.0	130.0	304.0	23.0	28.0	42.0	2.0	24.0	73.0	6.0	9.0	5.0	4.0	20.0	18.0	71.0	42.0	22.0	7.0	2.0	5.0	10.0	9.0	5219.0	77958.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B3_S185_L001_R1_001	942.0	154.0	1141.0	2408.0	77.0	39.0	4.0	4.0	21.0	6.0	3.0	17.0	10.0	6.0	16.0	8.0	5.0	22.0	172.0	59.0	25.0	3.0	9.0	5.0	6.0	18.0	6423.0	79281.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B3_S185_L001_R2_001	237.0	148.0	1076.0	2332.0	126.0	231.0	4.0	4.0	19.0	5.0	3.0	15.0	11.0	6.0	15.0	5.0	5.0	24.0	118.0	21.0	22.0	1.0	7.0	5.0	6.0	5.0	6822.0	79611.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S1_S180_L001_R1_001	1462.0	1015.0	3059.0	8239.0	399.0	39.0	7.0	54.0	6.0	3.0	3.0	23.0	3.0	2.0	8.0	275.0	16.0	17.0	174.0	48.0	28.0	2.0	472.0	5.0	5.0	26.0	7677.0	79263.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S1_S180_L001_R2_001	250.0	937.0	2889.0	7950.0	596.0	249.0	7.0	40.0	6.0	2.0	3.0	8.0	3.0	2.0	7.0	250.0	14.0	11.0	84.0	21.0	23.0	2.0	427.0	4.0	3.0	15.0	5097.0	83430.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S2_S181_L001_R1_001	1548.0	954.0	5680.0	10020.0	217.0	205.0	16.0	13.0	30.0	348.0	3.0	21.0	7.0	0.0	8.0	6.0	20.0	27.0	185.0	57.0	16.0	7.0	786.0	5.0	11.0	12.0	7891.0	80298.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S2_S181_L001_R2_001	242.0	860.0	5211.0	9537.0	249.0	504.0	13.0	12.0	24.0	316.0	3.0	20.0	6.0	0.0	6.0	5.0	18.0	22.0	94.0	20.0	13.0	6.0	705.0	5.0	10.0	10.0	5594.0	84886.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S3_S182_L001_R1_001	775.0	463.0	2584.0	6852.0	131.0	19.0	7.0	1.0	7.0	5.0	0.0	8.0	5.0	6.0	8.0	6.0	12.0	6.0	76.0	35.0	18.0	4.0	246.0	8.0	8.0	8.0	3070.0	73607.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
